constellation,OBJECT_NAME,NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,REV_AT_EPOCH,ELEMENT_SET_NO,OBJECT_TYPE,DECAY_DATE
StarLink,STARLINK-5538,56357,2026-03-11T12:03:44.882784,15.05648446,0.00017840,97.6044,73.0720,84.9005,275.2426,0.00002573300000,0.00000310,0.0000000000000,6927.653,95.640,550.754,548.282,15847,999,PAYLOAD,
StarLink,STARLINK-5482,56358,2026-03-11T11:45:04.762944,15.01261541,0.00016980,97.6054,72.0202,96.4742,263.6676,0.00006091200000,0.00000724,0.0000000000000,6941.142,95.919,564.186,561.828,15840,999,PAYLOAD,
StarLink,STARLINK-5551,56359,2026-03-11T11:37:25.641984,15.01265209,0.00020400,97.6041,72.0313,88.3568,271.7890,0.00008027600000,0.00000973,0.0000000000000,6941.131,95.919,564.412,561.580,15840,999,PAYLOAD,
StarLink,STARLINK-5549,56360,2026-03-11T10:59:56.394240,15.05647489,0.00019690,97.6037,72.9776,85.0284,275.1168,-0.00001157900000,-0.00000228,0.0000000000000,6927.656,95.640,550.885,548.157,15846,999,PAYLOAD,
StarLink,STARLINK-5550,56361,2026-03-11T11:34:24.699648,15.01265034,0.00021590,97.6032,72.0360,79.7930,280.3538,0.00005612300000,0.00000663,0.0000000000000,6941.131,95.919,564.495,561.498,15840,999,PAYLOAD,
StarLink,STARLINK-5972,56362,2026-03-11T11:07:55.815744,15.05660474,0.00020570,97.6042,72.9708,88.3116,271.8347,-0.00024437000000,-0.00003586,0.0000000000000,6927.616,95.639,550.906,548.056,15846,999,PAYLOAD,
StarLink,STARLINK-5954,56318,2026-03-11T11:59:45.591936,15.05649787,0.00017700,97.6038,73.0714,85.2962,274.8467,0.00002634800000,0.00000319,0.0000000000000,6927.649,95.640,550.740,548.288,15812,999,PAYLOAD,
StarLink,STARLINK-6039,56319,2026-03-11T12:25:40.480032,15.05364326,0.00019190,97.6029,71.9856,84.2001,275.9444,0.00337840000000,0.00048647,0.0000000000000,6928.525,95.658,551.719,549.060,15805,999,PAYLOAD,
StarLink,STARLINK-5988,56320,2026-03-11T11:26:47.159808,15.01262476,0.00028490,97.6041,71.8866,67.6011,292.5515,0.00005720500000,0.00000677,0.0000000000000,6941.139,95.919,564.982,561.027,15805,999,PAYLOAD,
StarLink,STARLINK-5876,56321,2026-03-11T12:15:42.140160,15.05650578,0.00021200,97.6027,73.0576,128.9787,231.1628,-0.00139070000000,-0.00020072,0.0000000000000,6927.646,95.640,550.980,548.043,15812,999,PAYLOAD,
StarLink,STARLINK-6033,56322,2026-03-11T12:00:02.998944,15.04733273,0.00021580,97.6042,71.9154,80.2146,75.6265,0.00255650000000,0.00036119,0.0000000000000,6930.462,95.698,553.822,550.831,580,999,PAYLOAD,
StarLink,STARLINK-6035,56323,2026-03-11T12:00:02.998944,15.04827605,0.00020340,97.6039,71.9412,77.8295,124.4512,0.00073693000000,0.00010357,0.0000000000000,6930.172,95.692,553.447,550.627,580,999,PAYLOAD,
StarLink,STARLINK-6034,56324,2026-03-11T11:55:46.207776,15.05652551,0.00016810,97.6038,73.0750,90.5090,269.6329,0.00003867000000,0.00000497,0.0000000000000,6927.640,95.640,550.670,548.341,15812,999,PAYLOAD,
StarLink,STARLINK-5981,56325,2026-03-11T11:02:26.090880,15.01258580,0.00031810,97.6037,71.9074,78.8560,281.3021,0.00001214500000,0.00000098,0.0000000000000,6941.151,95.920,565.224,560.808,15839,999,PAYLOAD,
StarLink,STARLINK-5980,56326,2026-03-11T11:16:06.990240,15.01263033,0.00034150,97.6043,71.8979,48.0976,312.0539,0.00002882900000,0.00000312,0.0000000000000,6941.137,95.919,565.373,560.632,15804,999,PAYLOAD,
StarLink,STARLINK-5997,56327,2026-03-11T10:54:47.162592,15.01259374,0.00027670,97.6031,71.9131,87.9351,272.2191,0.00000323150000,-0.00000017,0.0000000000000,6941.149,95.919,564.934,561.093,15839,999,PAYLOAD,
StarLink,STARLINK-5992,56328,2026-03-11T11:11:54.208032,15.05645849,0.00020410,97.6040,72.9634,91.7011,268.4449,-0.00001729400000,-0.00000310,0.0000000000000,6927.661,95.640,550.940,548.112,15846,999,PAYLOAD,
StarLink,STARLINK-5984,56329,2026-03-11T10:51:58.395744,15.05657280,0.00017540,97.6041,72.9811,61.6153,298.5250,0.00001995500000,0.00000227,0.0000000000000,6927.626,95.639,550.706,548.276,15846,999,PAYLOAD,
StarLink,STARLINK-5967,56330,2025-04-30T01:38:51.748800,16.36616867,0.00133810,97.6293,130.6924,213.4301,146.6153,0.00069160000000,0.06015122,0.0000026787000,6552.955,87.986,183.588,166.051,11160,999,PAYLOAD,2025-04-30
StarLink,STARLINK-5991,56331,2026-03-11T10:51:45.808128,15.01260908,0.00017170,97.6032,71.9158,90.6481,269.4940,0.00000165560000,-0.00000037,0.0000000000000,6941.144,95.919,564.201,561.817,15839,999,PAYLOAD,
StarLink,STARLINK-5093,56332,2026-03-11T11:07:45.670656,15.01260433,0.00016330,97.6037,71.9040,33.4024,326.7303,0.00000540960000,0.00000011,0.0000000000000,6941.146,95.919,564.144,561.877,15839,999,PAYLOAD,
StarLink,STARLINK-5553,56333,2026-03-11T11:31:50.418624,15.05642598,0.00019580,97.6039,72.9456,92.3564,267.7887,0.00003580000000,0.00000456,0.0000000000000,6927.671,95.640,550.892,548.179,15846,999,PAYLOAD,
StarLink,STARLINK-5548,56334,2026-03-11T11:51:47.030112,15.05657671,0.00014570,97.6038,73.0797,88.8047,271.3347,0.00038642000000,0.00005520,0.0000000000000,6927.625,95.639,550.499,548.480,15847,999,PAYLOAD,
StarLink,STARLINK-5559,56335,2026-03-11T12:11:43.394496,15.05646909,0.00020030,97.6046,73.0630,84.8401,275.3054,0.00002471000000,0.00000296,0.0000000000000,6927.658,95.640,550.910,548.135,15847,999,PAYLOAD,
StarLink,STARLINK-5562,56336,2026-03-11T10:57:05.768928,15.01260287,0.00015860,97.6041,71.9122,58.4103,301.7276,-0.00001194800000,-0.00000212,0.0000000000000,6941.146,95.919,564.112,561.910,15839,999,PAYLOAD,
StarLink,STARLINK-5561,56337,2026-03-11T12:20:07.350144,15.01240973,0.00008810,97.6033,71.9795,124.6964,235.4344,-0.00023127000000,-0.00003026,0.0000000000000,6941.205,95.921,563.682,562.459,15840,999,PAYLOAD,
StarLink,STARLINK-5554,56338,2026-03-11T10:46:25.690944,15.01261579,0.00011380,97.6030,71.9131,100.8653,259.2700,-0.00002469800000,-0.00000375,0.0000000000000,6941.142,95.919,563.797,562.217,15839,999,PAYLOAD,
StarLink,STARLINK-5552,56339,2026-03-11T12:11:44.654208,15.01258363,0.00020310,97.6027,71.9847,171.7909,188.3349,-0.00004249600000,-0.00000604,0.0000000000000,6941.152,95.920,564.427,561.607,15840,999,PAYLOAD,
StarLink,STARLINK-5540,56340,2026-03-11T11:23:52.749312,15.05629703,0.00018450,97.6044,72.9534,98.7980,261.3455,-0.00004449100000,-0.00000702,0.0000000000000,6927.710,95.641,550.854,548.297,15846,999,PAYLOAD,
StarLink,STARLINK-6156,56374,2026-03-11T12:00:02.998944,15.14625260,0.00016100,42.9996,187.3161,255.7069,0.7358,0.00312030000000,0.00058947,0.0000000000000,6900.253,95.073,523.229,521.008,581,999,PAYLOAD,
StarLink,STARLINK-6288,56398,2026-03-11T13:35:27.640032,15.02740694,0.00014910,42.9983,174.5543,276.9924,83.0748,0.00208800000000,0.00028270,0.0000000000000,6936.587,95.825,559.486,557.417,15718,999,PAYLOAD,
StarLink,STARLINK-6277,56399,2026-03-11T12:00:02.998944,15.08273665,0.00020900,43.0004,174.8852,270.9541,104.2659,0.00124400000000,0.00019451,0.0000000000000,6919.612,95.473,542.923,540.031,556,999,PAYLOAD,
StarLink,STARLINK-6267,56400,2026-03-11T12:00:02.998944,15.07300119,0.00020450,42.9993,174.7715,274.4930,147.3887,0.00110020000000,0.00016718,0.0000000000000,6922.591,95.535,545.872,543.041,581,999,PAYLOAD,
StarLink,STARLINK-6256,56401,2026-03-11T12:00:02.998944,15.87940650,0.00103690,42.9909,95.7020,84.8594,52.3391,0.00108030000000,0.00314257,0.0000000000000,6686.194,90.683,314.992,301.126,598,999,PAYLOAD,
StarLink,STARLINK-6269,56402,2023-10-22T22:21:25.168320,16.40236707,0.00078610,42.9718,149.4708,282.6249,171.5905,0.00261870000000,0.38598748,0.0000093250000,6543.310,87.792,170.319,160.031,2734,999,PAYLOAD,2023-10-23
StarLink,STARLINK-6284,56403,2026-03-04T12:43:34.747392,16.41465209,0.00033238,42.9891,168.5981,285.4154,74.6372,0.00051907366000,0.08801110,0.0000093534210,6540.045,87.727,164.084,159.736,15663,999,PAYLOAD,2026-03-04
StarLink,STARLINK-6287,56404,2026-03-11T13:15:00.180288,15.02528880,0.00011840,43.0004,174.4462,261.1141,98.9567,0.00002319600000,0.00000110,0.0000000000000,6937.238,95.838,559.925,558.282,15718,999,PAYLOAD,
StarLink,STARLINK-6285,56405,2026-03-11T13:22:59.070432,15.02535040,0.00013420,43.0035,174.4934,273.2516,86.8173,0.00005586700000,0.00000551,0.0000000000000,6937.219,95.838,560.015,558.154,15718,999,PAYLOAD,
StarLink,STARLINK-6283,56406,2026-03-11T08:15:01.435104,15.02549935,0.00012390,43.0035,175.4624,256.9857,103.0847,0.00015854000000,0.00001939,0.0000000000000,6937.174,95.837,559.898,558.179,15715,999,PAYLOAD,
StarLink,STARLINK-6282,56407,2026-03-11T11:41:01.724928,15.03358521,0.00018730,43.0031,174.8200,178.7829,181.3018,0.00689680000000,0.00096336,0.0000000000000,6934.686,95.786,557.850,555.252,15717,999,PAYLOAD,
StarLink,STARLINK-6289,56408,2026-03-11T08:03:49.757184,15.02534270,0.00012680,43.0027,175.3967,268.6900,91.3797,0.00006259700000,0.00000642,0.0000000000000,6937.222,95.838,559.966,558.207,15715,999,PAYLOAD,
StarLink,STARLINK-6241,56409,2026-03-11T12:00:02.998944,15.05539743,0.00014560,43.0001,174.6629,297.7771,169.9050,0.00106390000000,0.00015397,0.0000000000000,6927.986,95.647,550.860,548.843,576,999,PAYLOAD,
StarLink,STARLINK-6281,56410,2026-03-11T08:02:13.555104,15.02535559,0.00009390,43.0027,175.3994,299.5409,60.5340,0.00014305000000,0.00001729,0.0000000000000,6937.218,95.838,559.734,558.431,15715,999,PAYLOAD,
StarLink,STARLINK-6279,56411,2026-03-11T12:00:02.998944,15.04635035,0.00020120,43.0000,174.6412,266.8322,207.0150,0.00122260000000,0.00017302,0.0000000000000,6930.763,95.704,554.023,551.234,576,999,PAYLOAD,
StarLink,STARLINK-6278,56412,2026-03-11T12:00:02.998944,15.05862680,0.00006110,43.0005,174.3933,267.4233,311.5105,0.00139640000000,0.00020469,0.0000000000000,6926.996,95.626,549.284,548.438,581,999,PAYLOAD,
StarLink,STARLINK-6258,56413,2026-03-11T08:07:01.490880,15.02538009,0.00013160,43.0039,175.4215,263.7977,96.2715,0.00004046100000,0.00000343,0.0000000000000,6937.210,95.838,559.988,558.162,15715,999,PAYLOAD,
StarLink,STARLINK-5136,56414,2026-03-11T07:47:51.588096,15.02543900,0.00006460,43.0042,175.3190,226.0552,134.0237,0.00017355000000,0.00002142,0.0000000000000,6937.192,95.837,559.505,558.609,15715,999,PAYLOAD,
StarLink,STARLINK-6268,56415,2025-11-22T10:09:53.278848,16.37106148,0.00028180,42.9764,330.1677,123.6980,236.4180,0.00056537000000,0.05660824,0.0000092173000,6551.649,87.960,175.360,171.668,14165,999,PAYLOAD,2025-11-23
StarLink,STARLINK-6260,56416,2026-03-11T05:48:41.291712,15.02535501,0.00013880,43.0035,163.4169,275.3724,84.6960,0.00010232000000,0.00001179,0.0000000000000,6937.218,95.838,560.046,558.120,15728,999,PAYLOAD,
StarLink,STARLINK-6261,56417,2026-03-11T09:24:18.006912,15.03094983,0.00046320,42.9965,174.9547,148.5656,211.5464,0.00509120000000,0.00070312,0.0000000000000,6935.497,95.802,560.574,554.149,15716,999,PAYLOAD,
StarLink,STARLINK-5356,56418,2026-03-11T07:05:13.964064,15.02533614,0.00016500,43.0029,162.9526,283.1518,76.9140,0.00006013500000,0.00000609,0.0000000000000,6937.224,95.838,560.234,557.944,15729,999,PAYLOAD,
StarLink,STARLINK-5350,56419,2026-03-11T06:08:26.386080,15.02851251,0.00013690,43.0035,175.6626,257.0799,102.9891,0.00294260000000,0.00040109,0.0000000000000,6936.246,95.818,559.061,557.162,15714,999,PAYLOAD,
StarLink,STARLINK-6272,56420,2026-03-11T05:24:42.354144,15.02539454,0.00015116,43.0056,163.2897,264.9653,95.1017,0.00011481973000,0.00001348,0.0000000000000,6937.206,95.838,560.120,558.022,15728,999,PAYLOAD,
StarLink,STARLINK-6270,56421,2026-03-11T05:53:28.652064,15.02536248,0.00012640,43.0027,163.4363,266.2925,93.7772,0.00003338800000,0.00000247,0.0000000000000,6937.216,95.838,559.958,558.204,15728,999,PAYLOAD,
StarLink,STARLINK-6158,56375,2026-03-11T12:00:02.998944,15.17883354,0.00016910,43.0003,187.1640,281.5648,36.8397,0.04884600000000,0.01091423,0.0000000000000,6890.376,94.869,513.406,511.076,581,999,PAYLOAD,
StarLink,STARLINK-6236,56422,2026-03-11T13:13:46.093152,15.02531905,0.00015240,43.0059,161.4353,260.6167,99.4504,0.00004634500000,0.00000422,0.0000000000000,6937.229,95.838,560.151,558.037,15733,999,PAYLOAD,
StarLink,STARLINK-6239,56423,2026-03-11T13:18:33.460416,15.02534129,0.00011220,43.0026,161.4565,274.2499,85.8215,0.00000952260000,-0.00000075,0.0000000000000,6937.222,95.838,559.866,558.309,15733,999,PAYLOAD,
StarLink,STARLINK-6242,56424,2026-03-10T22:42:36.922752,15.02537267,0.00011910,43.0043,164.6326,266.7874,93.2832,0.00003320400000,0.00000245,0.0000000000000,6937.213,95.838,559.904,558.251,15724,999,PAYLOAD,
StarLink,STARLINK-6224,56425,2026-03-11T06:46:03.361440,15.02533888,0.00013890,43.0033,162.8515,272.6833,87.3850,0.00000286070000,-0.00000165,0.0000000000000,6937.223,95.838,560.052,558.124,15729,999,PAYLOAD,
StarLink,STARLINK-5352,56426,2026-03-11T07:48:22.992768,15.02535901,0.00018300,43.0037,163.1633,273.9984,86.0650,0.00009702900000,0.00001107,0.0000000000000,6937.217,95.838,560.351,557.812,15729,999,PAYLOAD,
StarLink,STARLINK-5724,56427,2026-03-11T07:34:00.450336,15.02532931,0.00010050,43.0023,163.0898,247.6189,112.4547,0.00020018000000,0.00002501,0.0000000000000,6937.226,95.838,559.788,558.394,15729,999,PAYLOAD,
StarLink,STARLINK-6238,56428,2026-03-11T06:31:40.226304,15.02535106,0.00008490,43.0030,162.7784,279.0024,81.0722,0.00002211400000,0.00000095,0.0000000000000,6937.219,95.838,559.673,558.495,15729,999,PAYLOAD,
StarLink,STARLINK-6264,56429,2026-03-11T08:02:36.050208,15.02536624,0.00013210,43.0017,162.3871,256.1184,103.9511,0.00013766000000,0.00001656,0.0000000000000,6937.215,95.838,559.996,558.163,15730,999,PAYLOAD,
StarLink,STARLINK-6188,56376,2026-03-11T12:00:02.998944,15.18149065,0.00016210,42.9990,186.8453,279.2568,173.3009,0.04867100000000,0.01096214,0.0000000000000,6889.572,94.852,512.554,510.320,571,999,PAYLOAD,
StarLink,STARLINK-6189,56377,2026-03-11T12:00:02.998944,15.15064794,0.00021200,42.9999,187.1091,259.0536,84.3869,0.00281490000000,0.00053785,0.0000000000000,6898.919,95.045,522.246,519.321,581,999,PAYLOAD,
StarLink,STARLINK-6191,56378,2026-03-11T12:00:02.998944,15.20363927,0.00017280,42.9989,186.9557,290.4581,113.4832,0.04990400000000,0.01208054,0.0000000000000,6882.879,94.714,505.933,503.555,576,999,PAYLOAD,
StarLink,STARLINK-6157,56379,2026-03-11T12:00:02.998944,15.17800598,0.00014380,43.0000,186.9863,276.2909,118.3963,0.03892200000000,0.00862750,0.0000000000000,6890.626,94.874,513.482,511.500,571,999,PAYLOAD,
StarLink,STARLINK-6161,56380,2025-07-27T16:18:03.889152,16.47265843,0.00004460,42.9935,308.5904,246.1644,263.6861,0.00032506000000,0.15915742,0.0000094655000,6524.682,87.418,146.838,146.256,12355,999,PAYLOAD,2025-07-28
StarLink,STARLINK-6159,56381,2026-03-11T12:00:02.998944,15.14067714,0.00020880,42.9997,187.1857,264.0394,45.5887,0.00298840000000,0.00055537,0.0000000000000,6901.947,95.108,525.253,522.371,576,999,PAYLOAD,
StarLink,STARLINK-6160,56382,2026-03-11T12:00:02.998944,15.13597731,0.00020150,43.0000,187.0364,261.0660,107.8982,0.00112560000000,0.00020399,0.0000000000000,6903.376,95.138,526.632,523.850,581,999,PAYLOAD,
StarLink,STARLINK-6166,56383,2026-03-11T12:00:02.998944,15.15208678,0.00020560,42.9992,186.9507,278.9440,128.3837,0.00253750000000,0.00048625,0.0000000000000,6898.482,95.036,521.765,518.929,561,999,PAYLOAD,
StarLink,STARLINK-6153,56384,2026-03-11T12:00:02.998944,15.15068956,0.00014430,42.9999,186.8161,296.3585,168.5270,0.00280370000000,0.00053574,0.0000000000000,6898.906,95.045,521.767,519.776,576,999,PAYLOAD,
StarLink,STARLINK-6173,56385,2026-03-11T12:00:02.998944,15.15199216,0.00016120,42.9995,186.8692,293.5018,148.4041,0.00270850000000,0.00051928,0.0000000000000,6898.511,95.037,521.488,519.264,581,999,PAYLOAD,
StarLink,STARLINK-5836,56386,2026-03-11T12:00:02.998944,15.13984514,0.00015740,43.0006,186.7823,273.3596,204.5156,0.02590200000000,0.00508161,0.0000000000000,6902.200,95.113,525.152,522.979,581,999,PAYLOAD,
StarLink,STARLINK-6178,56387,2026-03-11T12:00:02.998944,15.14368959,0.00010270,42.9994,186.8320,263.6715,192.4630,0.06383000000000,0.01291672,0.0000000000000,6901.032,95.089,523.606,522.188,581,999,PAYLOAD,
StarLink,STARLINK-6176,56388,2026-03-11T12:00:02.998944,15.13716332,0.00018440,42.9994,187.2535,255.3711,19.5756,0.00309360000000,0.00056943,0.0000000000000,6903.015,95.130,526.153,523.608,581,999,PAYLOAD,
StarLink,STARLINK-6145,56389,2026-03-11T12:00:02.998944,15.13059407,0.00020550,42.9995,186.9352,273.9071,138.0997,0.00127910000000,0.00022871,0.0000000000000,6905.013,95.171,528.297,525.459,581,999,PAYLOAD,
StarLink,STARLINK-6300,56390,2025-03-08T03:46:37.142112,16.33034715,0.00103700,42.9857,324.0195,257.9749,234.0594,0.00085848000000,0.05655105,0.0000091335000,6562.534,88.179,191.204,177.594,10265,999,PAYLOAD,2025-03-09
StarLink,STARLINK-6298,56391,2026-03-11T12:00:02.998944,15.15574761,0.00015740,42.9991,186.8367,281.9727,170.9974,0.06179700000000,0.01293829,0.0000000000000,6897.371,95.013,520.322,518.151,581,999,PAYLOAD,
StarLink,STARLINK-6301,56392,2026-03-11T12:00:02.998944,15.07611772,0.00018010,43.0001,175.0950,248.9027,39.4586,0.00172760000000,0.00026635,0.0000000000000,6921.637,95.515,544.749,542.256,581,999,PAYLOAD,
StarLink,STARLINK-6303,56393,2026-03-11T12:00:02.998944,15.14367287,0.00016900,43.0007,186.6489,274.0520,259.1603,0.02514600000000,0.00498054,0.0000000000000,6901.037,95.089,524.068,521.736,581,999,PAYLOAD,
StarLink,STARLINK-6305,56394,2026-03-11T12:00:02.998944,15.07575504,0.00025030,43.0007,174.9844,260.5871,72.2221,0.00396790000000,0.00061699,0.0000000000000,6921.748,95.518,545.346,541.881,576,999,PAYLOAD,
StarLink,STARLINK-6273,56395,2026-03-10T18:43:20.589024,15.03309791,0.00017254,43.0037,178.9766,270.2240,89.8405,0.00693389440000,0.00096735,0.0000000000000,6934.836,95.789,557.897,555.504,15777,999,PAYLOAD,
StarLink,STARLINK-6302,56396,2026-03-11T12:00:02.998944,15.08550437,0.00020200,43.0002,174.8405,272.9997,120.9441,0.00112890000000,0.00017762,0.0000000000000,6918.766,95.456,542.028,539.233,570,999,PAYLOAD,
StarLink,STARLINK-6271,56397,2026-03-11T12:00:02.998944,15.05814639,0.00015920,43.0002,175.0461,276.5285,33.0455,-0.00049119000000,-0.00007446,0.0000000000000,6927.143,95.629,550.111,547.905,576,999,PAYLOAD,
StarLink,STARLINK-5990,56448,2026-03-11T13:18:33.029280,14.98329743,0.00032860,69.9994,139.8293,271.0312,89.0471,0.00004305400000,0.00000421,0.0000000000000,6950.194,96.107,574.343,569.775,15552,999,PAYLOAD,
StarLink,STARLINK-5038,56472,2026-03-11T12:41:54.811968,14.98329255,0.00028600,70.0002,119.8721,266.5644,93.5188,0.00008906400000,0.00000970,0.0000000000000,6950.195,96.107,574.048,570.072,15601,999,PAYLOAD,
StarLink,STARLINK-5486,56473,2025-04-08T05:49:47.099136,16.46254669,0.00093210,69.9857,234.5983,285.6090,145.5364,0.00031710000000,0.15173568,0.0000044429000,6527.354,87.471,155.303,143.135,10622,999,PAYLOAD,2025-04-08
StarLink,STARLINK-5524,56474,2026-03-11T11:35:52.481184,14.98318396,0.00037270,69.9994,120.1116,270.4906,89.5826,0.00027199000000,0.00003153,0.0000000000000,6950.229,96.108,574.684,569.503,15600,999,PAYLOAD,
StarLink,STARLINK-5541,56475,2026-03-11T10:59:46.747680,14.98326532,0.00032410,70.0000,120.0219,267.4352,92.6436,-0.00015318000000,-0.00001920,0.0000000000000,6950.204,96.107,574.321,569.816,15600,999,PAYLOAD,
StarLink,STARLINK-5545,56476,2026-03-11T12:47:56.259456,14.98325360,0.00029070,69.9995,119.8846,267.2971,92.7856,0.00003132600000,0.00000281,0.0000000000000,6950.207,96.107,574.093,570.052,15601,999,PAYLOAD,
StarLink,STARLINK-5534,56477,2026-03-11T02:35:18.074112,14.98329239,0.00036421,69.9982,120.8059,273.0125,87.0617,0.00008030147100,0.00000865,0.0000000000000,6950.195,96.107,574.592,569.529,15595,999,PAYLOAD,
StarLink,STARLINK-6041,56478,2026-03-11T10:53:46.298112,14.98325305,0.00028830,70.0003,120.0103,261.4722,98.6110,-0.00001738600000,-0.00000300,0.0000000000000,6950.207,96.107,574.076,570.069,15600,999,PAYLOAD,
StarLink,STARLINK-6044,56479,2026-03-11T11:53:50.031744,14.98331895,0.00034670,69.9991,119.7516,269.9309,90.1453,0.00009174800000,0.00001002,0.0000000000000,6950.187,96.107,574.462,569.642,15601,999,PAYLOAD,
StarLink,STARLINK-6214,56480,2026-03-11T10:31:16.483872,15.21778560,0.00031480,69.9924,88.0395,257.2651,102.8168,0.00031610000000,0.00007079,0.0000000000000,6878.613,94.626,502.643,498.312,15680,999,PAYLOAD,
StarLink,STARLINK-6222,56481,2026-03-11T12:05:51.635040,14.98329171,0.00032730,69.9993,119.7810,269.8124,90.2660,0.00003299500000,0.00000301,0.0000000000000,6950.195,96.107,574.335,569.786,15601,999,PAYLOAD,
StarLink,STARLINK-6220,56482,2026-03-11T10:47:45.622176,14.98327465,0.00033110,69.9995,119.9941,270.3479,89.7300,0.00001959200000,0.00000141,0.0000000000000,6950.201,96.107,574.367,569.765,15600,999,PAYLOAD,
StarLink,STARLINK-5868,56483,2026-03-11T10:41:45.040416,14.98336259,0.00031570,69.9994,119.9753,269.5270,90.5527,-0.00015242000000,-0.00001911,0.0000000000000,6950.174,96.107,574.233,569.844,15600,999,PAYLOAD,
StarLink,STARLINK-6221,56484,2026-03-11T12:14:06.076320,14.96564842,0.00060160,70.0035,119.8027,148.9287,211.2228,-0.01985500000000,-0.00219588,0.0000000000000,6955.657,96.220,581.706,573.337,15600,999,PAYLOAD,
StarLink,STARLINK-6210,56485,2026-03-11T11:47:49.505280,14.98330912,0.00034260,69.9994,119.7359,269.3578,90.7189,0.00005667500000,0.00000583,0.0000000000000,6950.190,96.107,574.436,569.674,15601,999,PAYLOAD,
